5600;14.000482;103.255878;7.979851;82.190561;125.236211;9
5800;14.134801;116.520042;8.043668;93.431436;138.698511;9
6000;16.794274;123.003753;9.058195;97.542326;148.856222;9
6200;17.478451;127.818555;8.471560;99.549505;153.768566;9
6400;17.574649;139.092935;8.744456;105.476346;165.412040;9
6600;18.964989;148.286667;11.486415;110.742847;178.738071;9
6800;21.143913;163.997585;10.629464;120.823997;195.770962;9
7000;22.137836;172.923290;12.019457;124.240921;207.080583;9
7200;23.875722;188.696647;12.967227;135.268523;225.539596;9
7400;23.472332;203.149162;14.510419;143.372767;241.131913;9
7600;24.106739;224.003453;14.397397;160.708089;262.507589;9
7800;26.741300;232.905399;13.987343;164.990597;273.634042;9
8000;27.544325;240.424611;15.965815;167.867818;283.934751;9
8200;38.133324;260.740852;77.857412;182.698689;376.731588;9
8400;42.144806;289.984559;84.044333;205.010354;416.173698;9
8600;43.428386;286.478692;90.358925;195.503360;420.266003;9
8800;45.209495;299.751632;89.657282;201.011028;434.618409;9
9000;46.568646;316.286669;93.968619;211.251291;456.823934;9
9200;48.988103;334.054528;93.565357;220.825681;476.607988;9
9400;48.419863;353.832837;104.626307;232.356735;506.879007;9
0;0.111197;0.000000;0.000000;0.000000;0.111197;10
200;0.042796;0.565983;0.009338;0.565301;0.618117;10
400;0.116362;2.505224;0.082636;2.496003;2.704222;10
600;0.117858;4.052571;0.179025;4.037967;4.349454;10
800;0.197195;5.457692;0.180930;5.400973;5.835817;10
1000;0.336331;8.222075;0.280344;8.113251;8.838750;10
1200;0.536547;9.170777;0.258961;8.977603;9.966285;10
1400;0.619598;12.998673;0.367459;12.746954;13.985730;10
1600;0.533040;12.323464;0.563060;11.971289;13.419564;10
1800;1.297240;15.528403;0.735523;14.961974;17.561166;10
2000;1.117123;17.083030;0.931547;16.268566;19.131700;10
2200;1.802666;20.307851;1.084627;19.335349;23.195144;10
2400;1.668501;24.593417;1.526938;23.288916;27.788856;10
2600;1.753231;27.863660;1.545541;26.150206;31.162432;10
2800;2.074691;30.992441;1.512709;28.819980;34.579841;10
3000;2.351705;35.248492;2.122300;32.442483;39.722497;10
3200;3.775580;40.240858;2.416078;36.983854;46.432516;10
